Gene stable ID	Drosophila melanogaster (Fruit fly) gene stable ID	Drosophila melanogaster (Fruit fly) homology type
ENSMUSG00000040829	FBgn0028862	ortholog_many2many
ENSMUSG00000040829	FBgn0038470	ortholog_many2many
ENSMUSG00000040829	FBgn0036282	ortholog_many2many
ENSMUSG00000003421	FBgn0030915	ortholog_one2one
ENSMUSG00000026565	FBgn0000028	ortholog_many2many
ENSMUSG00000061136	FBgn0031492	ortholog_one2many
ENSMUSG00000019539	FBgn0025682	ortholog_one2many
ENSMUSG00000025380	FBgn0003447	ortholog_one2many
ENSMUSG00000003429	FBgn0033699	ortholog_one2one
ENSMUSG00000039670	FBgn0039461	ortholog_one2one
ENSMUSG00000060988	FBgn0030930	ortholog_many2many
ENSMUSG00000060988	FBgn0050463	ortholog_many2many
ENSMUSG00000060988	FBgn0031681	ortholog_many2many
ENSMUSG00000060988	FBgn0035375	ortholog_many2many
ENSMUSG00000060988	FBgn0051956	ortholog_many2many
ENSMUSG00000060988	FBgn0051776	ortholog_many2many
ENSMUSG00000060988	FBgn0036528	ortholog_many2many
ENSMUSG00000060988	FBgn0036527	ortholog_many2many
ENSMUSG00000060988	FBgn0036529	ortholog_many2many
ENSMUSG00000074129	FBgn0037351	ortholog_one2one
ENSMUSG00000049957	FBgn0030851	ortholog_one2one
ENSMUSG00000005299	FBgn0284252	ortholog_one2many
ENSMUSG00000026826	FBgn0014859	ortholog_one2many
ENSMUSG00000025793	FBgn0031450	ortholog_one2one
ENSMUSG00000057406	FBgn0037841	ortholog_many2many
ENSMUSG00000057406	FBgn0040372	ortholog_many2many
ENSMUSG00000057406	FBgn0030486	ortholog_many2many
ENSMUSG00000057406	FBgn0005386	ortholog_many2many
ENSMUSG00000057406	FBgn0023518	ortholog_many2many
ENSMUSG00000057406	FBgn0086908	ortholog_many2many
ENSMUSG00000040629	FBgn0016034	ortholog_one2one
ENSMUSG00000026827	FBgn0033190	ortholog_one2many
ENSMUSG00000026827	FBgn0022160	ortholog_one2many
ENSMUSG00000039640	FBgn0011787	ortholog_one2one
ENSMUSG00000025792	FBgn0036807	ortholog_one2many
ENSMUSG00000025792	FBgn0036808	ortholog_one2many
ENSMUSG00000025792	FBgn0033248	ortholog_one2many
ENSMUSG00000007833	FBgn0032945	ortholog_many2many
ENSMUSG00000007833	FBgn0051075	ortholog_many2many
ENSMUSG00000026828	FBgn0050463	ortholog_many2many
ENSMUSG00000026828	FBgn0031681	ortholog_many2many
ENSMUSG00000026832	FBgn0035676	ortholog_one2many
ENSMUSG00000039703	FBgn0039348	ortholog_one2one
ENSMUSG00000038633	FBgn0001941	ortholog_one2many
ENSMUSG00000026834	FBgn0003716	ortholog_many2many
ENSMUSG00000026834	FBgn0011300	ortholog_many2many
ENSMUSG00000047539	FBgn0033486	ortholog_one2many
ENSMUSG00000047539	FBgn0036005	ortholog_one2many
ENSMUSG00000029111	FBgn0038872	ortholog_one2one
ENSMUSG00000070570	FBgn0010497	ortholog_many2many
ENSMUSG00000070570	FBgn0028513	ortholog_many2many
ENSMUSG00000070570	FBgn0024315	ortholog_many2many
ENSMUSG00000070570	FBgn0029727	ortholog_many2many
ENSMUSG00000070570	FBgn0034611	ortholog_many2many
ENSMUSG00000070570	FBgn0039886	ortholog_many2many
ENSMUSG00000070570	FBgn0033048	ortholog_many2many
ENSMUSG00000070570	FBgn0050265	ortholog_many2many
ENSMUSG00000070570	FBgn0034782	ortholog_many2many
ENSMUSG00000070570	FBgn0050272	ortholog_many2many
ENSMUSG00000070570	FBgn0034785	ortholog_many2many
ENSMUSG00000070570	FBgn0034392	ortholog_many2many
ENSMUSG00000070570	FBgn0034784	ortholog_many2many
ENSMUSG00000070570	FBgn0034394	ortholog_many2many
ENSMUSG00000070570	FBgn0033234	ortholog_many2many
ENSMUSG00000070570	FBgn0010651	ortholog_many2many
ENSMUSG00000070570	FBgn0034783	ortholog_many2many
ENSMUSG00000070570	FBgn0031424	ortholog_many2many
ENSMUSG00000026608	FBgn0037758	ortholog_one2many
ENSMUSG00000026836	FBgn0003716	ortholog_many2many
ENSMUSG00000026836	FBgn0003169	ortholog_many2many
ENSMUSG00000026836	FBgn0011300	ortholog_many2many
ENSMUSG00000097392	FBgn0287725	ortholog_one2many
ENSMUSG00000020733	FBgn0010620	ortholog_one2many
ENSMUSG00000006095	FBgn0034451	ortholog_one2one
ENSMUSG00000037624	FBgn0017561	ortholog_many2many
ENSMUSG00000037624	FBgn0037690	ortholog_many2many
ENSMUSG00000037624	FBgn0038165	ortholog_many2many
ENSMUSG00000037624	FBgn0038621	ortholog_many2many
ENSMUSG00000037624	FBgn0259242	ortholog_many2many
ENSMUSG00000019738	FBgn0004855	ortholog_one2one
ENSMUSG00000015542	FBgn0039859	ortholog_one2one
ENSMUSG00000026839	FBgn0030052	ortholog_many2many
ENSMUSG00000100512	FBgn0033581	ortholog_many2many
ENSMUSG00000100512	FBgn0001180	ortholog_many2many
ENSMUSG00000008307	FBgn0036926	ortholog_many2many
ENSMUSG00000008307	FBgn0039380	ortholog_many2many
ENSMUSG00000008307	FBgn0037461	ortholog_many2many
ENSMUSG00000008307	FBgn0037460	ortholog_many2many
ENSMUSG00000008307	FBgn0037462	ortholog_many2many
ENSMUSG00000008307	FBgn0038089	ortholog_many2many
ENSMUSG00000008307	FBgn0035034	ortholog_many2many
ENSMUSG00000008307	FBgn0029995	ortholog_many2many
ENSMUSG00000008307	FBgn0083228	ortholog_many2many
ENSMUSG00000056938	FBgn0010387	ortholog_many2many
ENSMUSG00000056938	FBgn0031478	ortholog_many2many
ENSMUSG00000004880	FBgn0034657	ortholog_one2one
ENSMUSG00000005907	FBgn0013563	ortholog_one2one
ENSMUSG00000022995	FBgn0000578	ortholog_many2many
ENSMUSG00000022995	FBgn0020767	ortholog_many2many
ENSMUSG00000007415	FBgn0025634	ortholog_one2one
ENSMUSG00000042831	FBgn0032259	ortholog_one2one
ENSMUSG00000014529	FBgn0038209	ortholog_one2many
ENSMUSG00000014529	FBgn0025692	ortholog_one2many
ENSMUSG00000014529	FBgn0053673	ortholog_one2many
ENSMUSG00000014529	FBgn0013305	ortholog_one2many
ENSMUSG00000014529	FBgn0050379	ortholog_one2many
ENSMUSG00000015837	FBgn0003231	ortholog_one2one
ENSMUSG00000026989	FBgn0033624	ortholog_one2many
ENSMUSG00000036620	FBgn0036447	ortholog_many2many
ENSMUSG00000036620	FBgn0036446	ortholog_many2many
ENSMUSG00000026511	FBgn0035827	ortholog_one2one
ENSMUSG00000020368	FBgn0015622	ortholog_many2many
ENSMUSG00000020368	FBgn0030377	ortholog_many2many
ENSMUSG00000060519	FBgn0025615	ortholog_one2many
ENSMUSG00000006651	FBgn0000108	ortholog_one2many
ENSMUSG00000033557	FBgn0038268	ortholog_one2one
ENSMUSG00000036915	FBgn0051774	ortholog_many2many
ENSMUSG00000036915	FBgn0000547	ortholog_many2many
ENSMUSG00000036915	FBgn0028369	ortholog_many2many
ENSMUSG00000036915	FBgn0003285	ortholog_many2many
ENSMUSG00000006649	FBgn0024189	ortholog_one2many
ENSMUSG00000006649	FBgn0287864	ortholog_one2many
ENSMUSG00000040302	FBgn0085260	ortholog_one2one
ENSMUSG00000020375	FBgn0051064	ortholog_many2many
ENSMUSG00000020375	FBgn0039492	ortholog_many2many
ENSMUSG00000029206	FBgn0266099	ortholog_one2one
ENSMUSG00000020716	FBgn0015269	ortholog_one2one
ENSMUSG00000029223	FBgn0010288	ortholog_many2many
ENSMUSG00000036882	FBgn0032821	ortholog_one2many
ENSMUSG00000036854	FBgn0001226	ortholog_one2one
ENSMUSG00000036845	FBgn0034430	ortholog_one2one
ENSMUSG00000036835	FBgn0053198	ortholog_one2one
ENSMUSG00000047182	FBgn0024248	ortholog_one2many
ENSMUSG00000078765	FBgn0017457	ortholog_one2many
ENSMUSG00000017639	FBgn0013718	ortholog_one2many
ENSMUSG00000065395	FBgn0262330	ortholog_one2many
ENSMUSG00000029726	FBgn0037368	ortholog_one2many
ENSMUSG00000029726	FBgn0263144	ortholog_one2many
ENSMUSG00000033880	FBgn0034660	ortholog_many2many
ENSMUSG00000025575	FBgn0037900	ortholog_one2one
ENSMUSG00000026914	FBgn0028694	ortholog_one2one
ENSMUSG00000033857	FBgn0030839	ortholog_one2one
ENSMUSG00000041498	FBgn0004374	ortholog_one2one
ENSMUSG00000006307	FBgn0037841	ortholog_many2many
ENSMUSG00000006307	FBgn0040372	ortholog_many2many
ENSMUSG00000006307	FBgn0040022	ortholog_many2many
ENSMUSG00000006307	FBgn0030486	ortholog_many2many
ENSMUSG00000006307	FBgn0005386	ortholog_many2many
ENSMUSG00000006307	FBgn0023518	ortholog_many2many
ENSMUSG00000006307	FBgn0086908	ortholog_many2many
ENSMUSG00000035033	FBgn0016660	ortholog_many2many
ENSMUSG00000035033	FBgn0261963	ortholog_many2many
ENSMUSG00000035033	FBgn0266083	ortholog_many2many
ENSMUSG00000026904	FBgn0036043	ortholog_many2many
ENSMUSG00000026904	FBgn0259111	ortholog_many2many
ENSMUSG00000017466	FBgn0025879	ortholog_one2many
ENSMUSG00000029723	FBgn0259176	ortholog_one2many
ENSMUSG00000034706	FBgn0035799	ortholog_one2one
ENSMUSG00000029516	FBgn0002466	ortholog_one2one
ENSMUSG00000030978	FBgn0011703	ortholog_one2one
ENSMUSG00000000202	FBgn0030330	ortholog_one2one
ENSMUSG00000034677	FBgn0035385	ortholog_many2many
ENSMUSG00000034677	FBgn0053639	ortholog_many2many
ENSMUSG00000034677	FBgn0053696	ortholog_many2many
ENSMUSG00000034677	FBgn0034168	ortholog_many2many
ENSMUSG00000034677	FBgn0029768	ortholog_many2many
ENSMUSG00000034677	FBgn0029723	ortholog_many2many
ENSMUSG00000026621	FBgn0033451	ortholog_many2many
ENSMUSG00000026705	FBgn0040230	ortholog_one2one
ENSMUSG00000035000	FBgn0259175	ortholog_one2one
ENSMUSG00000044835	FBgn0027508	ortholog_one2many
ENSMUSG00000045980	FBgn0036988	ortholog_one2one
ENSMUSG00000121369	FBgn0040297	ortholog_many2many
ENSMUSG00000121369	FBgn0028703	ortholog_many2many
ENSMUSG00000026701	FBgn0033520	ortholog_many2many
ENSMUSG00000026701	FBgn0033521	ortholog_many2many
ENSMUSG00000026701	FBgn0033518	ortholog_many2many
ENSMUSG00000020734	FBgn0259215	ortholog_many2many
ENSMUSG00000020734	FBgn0036937	ortholog_many2many
ENSMUSG00000020734	FBgn0029968	ortholog_many2many
ENSMUSG00000020734	FBgn0259189	ortholog_many2many
ENSMUSG00000020734	FBgn0029966	ortholog_many2many
ENSMUSG00000020734	FBgn0037630	ortholog_many2many
ENSMUSG00000020734	FBgn0040849	ortholog_many2many
ENSMUSG00000020734	FBgn0260874	ortholog_many2many
ENSMUSG00000020734	FBgn0038789	ortholog_many2many
ENSMUSG00000020734	FBgn0261402	ortholog_many2many
ENSMUSG00000020734	FBgn0036757	ortholog_many2many
ENSMUSG00000020734	FBgn0261401	ortholog_many2many
ENSMUSG00000020734	FBgn0029965	ortholog_many2many
ENSMUSG00000020734	FBgn0259193	ortholog_many2many
ENSMUSG00000020734	FBgn0004620	ortholog_many2many
ENSMUSG00000020734	FBgn0046113	ortholog_many2many
ENSMUSG00000020734	FBgn0020429	ortholog_many2many
ENSMUSG00000020734	FBgn0026255	ortholog_many2many
ENSMUSG00000020734	FBgn0039927	ortholog_many2many
ENSMUSG00000020734	FBgn0039916	ortholog_many2many
ENSMUSG00000020734	FBgn0264000	ortholog_many2many
ENSMUSG00000020734	FBgn0004619	ortholog_many2many
ENSMUSG00000020734	FBgn0053513	ortholog_many2many
ENSMUSG00000020734	FBgn0035604	ortholog_many2many
ENSMUSG00000020734	FBgn0037501	ortholog_many2many
ENSMUSG00000020734	FBgn0036829	ortholog_many2many
ENSMUSG00000020734	FBgn0036150	ortholog_many2many
ENSMUSG00000020734	FBgn0034994	ortholog_many2many
ENSMUSG00000020734	FBgn0259683	ortholog_many2many
ENSMUSG00000020734	FBgn0031634	ortholog_many2many
ENSMUSG00000020734	FBgn0036250	ortholog_many2many
ENSMUSG00000020734	FBgn0051201	ortholog_many2many
ENSMUSG00000020734	FBgn0038840	ortholog_many2many
ENSMUSG00000020734	FBgn0028422	ortholog_many2many
ENSMUSG00000118663	FBgn0035443	ortholog_one2one
ENSMUSG00000005802	FBgn0025693	ortholog_one2one
ENSMUSG00000005510	FBgn0266582	ortholog_one2one
ENSMUSG00000002265	FBgn0033581	ortholog_many2many
ENSMUSG00000002265	FBgn0001180	ortholog_many2many
ENSMUSG00000005505	FBgn0030228	ortholog_many2many
ENSMUSG00000005505	FBgn0262871	ortholog_many2many
ENSMUSG00000005505	FBgn0031098	ortholog_many2many
ENSMUSG00000045288	FBgn0033785	ortholog_one2many
ENSMUSG00000063235	FBgn0039111	ortholog_one2one
ENSMUSG00000029513	FBgn0260972	ortholog_one2one
ENSMUSG00000005506	FBgn0262475	ortholog_many2many
ENSMUSG00000005506	FBgn0000114	ortholog_many2many
ENSMUSG00000005506	FBgn0035047	ortholog_many2many
ENSMUSG00000034586	FBgn0033713	ortholog_one2one
ENSMUSG00000009248	FBgn0004170	ortholog_many2many
ENSMUSG00000009248	FBgn0002561	ortholog_many2many
ENSMUSG00000009248	FBgn0000137	ortholog_many2many
ENSMUSG00000009248	FBgn0000022	ortholog_many2many
ENSMUSG00000037408	FBgn0262124	ortholog_one2many
ENSMUSG00000001138	FBgn0262124	ortholog_one2many
ENSMUSG00000050910	FBgn0032876	ortholog_one2many
ENSMUSG00000029607	FBgn0260005	ortholog_one2many
ENSMUSG00000079610	FBgn0264743	ortholog_one2one
ENSMUSG00000020871	FBgn0000157	ortholog_many2many
ENSMUSG00000029610	FBgn0036515	ortholog_one2one
ENSMUSG00000019590	FBgn0261673	ortholog_many2many
ENSMUSG00000019590	FBgn0035321	ortholog_many2many
ENSMUSG00000079109	FBgn0011660	ortholog_one2one
ENSMUSG00000002104	FBgn0039911	ortholog_one2one
ENSMUSG00000009246	FBgn0265194	ortholog_one2many
ENSMUSG00000101605	FBgn0012037	ortholog_many2many
ENSMUSG00000101605	FBgn0016122	ortholog_many2many
ENSMUSG00000101605	FBgn0035076	ortholog_many2many
ENSMUSG00000101605	FBgn0033366	ortholog_many2many
ENSMUSG00000001901	FBgn0003353	ortholog_many2many
ENSMUSG00000001901	FBgn0261612	ortholog_many2many
ENSMUSG00000037514	FBgn0011205	ortholog_many2many
ENSMUSG00000029617	FBgn0035470	ortholog_one2one
ENSMUSG00000061518	FBgn0031830	ortholog_many2many
ENSMUSG00000061518	FBgn0031831	ortholog_many2many
ENSMUSG00000049354	FBgn0266848	ortholog_one2one
ENSMUSG00000045752	FBgn0036063	ortholog_one2one
ENSMUSG00000001983	FBgn0051244	ortholog_one2many
ENSMUSG00000001983	FBgn0032205	ortholog_one2many
ENSMUSG00000020700	FBgn0261524	ortholog_many2many
ENSMUSG00000040699	FBgn0034223	ortholog_one2many
ENSMUSG00000027404	FBgn0262601	ortholog_one2one
ENSMUSG00000078622	FBgn0031544	ortholog_one2one
ENSMUSG00000042046	FBgn0037098	ortholog_many2many
ENSMUSG00000042046	FBgn0027497	ortholog_many2many
ENSMUSG00000020705	FBgn0036104	ortholog_one2one
ENSMUSG00000029404	FBgn0039149	ortholog_one2one
ENSMUSG00000020706	FBgn0030720	ortholog_one2one
ENSMUSG00000026439	FBgn0036973	ortholog_one2one
ENSMUSG00000030428	FBgn0015558	ortholog_many2many
ENSMUSG00000030428	FBgn0261444	ortholog_many2many
ENSMUSG00000020708	FBgn0039788	ortholog_one2many
ENSMUSG00000020708	FBgn0020369	ortholog_one2many
ENSMUSG00000078619	FBgn0035370	ortholog_many2many
ENSMUSG00000027406	FBgn0038922	ortholog_one2one
ENSMUSG00000029550	FBgn0039381	ortholog_one2one
ENSMUSG00000029545	FBgn0038742	ortholog_one2one
ENSMUSG00000046562	FBgn0025549	ortholog_one2many
ENSMUSG00000067780	FBgn0250842	ortholog_many2many
ENSMUSG00000067780	FBgn0050486	ortholog_many2many
ENSMUSG00000067780	FBgn0260766	ortholog_many2many
ENSMUSG00000067780	FBgn0035042	ortholog_many2many
ENSMUSG00000067780	FBgn0020508	ortholog_many2many
ENSMUSG00000067780	FBgn0015010	ortholog_many2many
ENSMUSG00000067780	FBgn0261848	ortholog_many2many
ENSMUSG00000067780	FBgn0030562	ortholog_many2many
ENSMUSG00000067780	FBgn0034623	ortholog_many2many
ENSMUSG00000067780	FBgn0034624	ortholog_many2many
ENSMUSG00000067780	FBgn0052679	ortholog_many2many
ENSMUSG00000067780	FBgn0037888	ortholog_many2many
ENSMUSG00000067780	FBgn0037879	ortholog_many2many
ENSMUSG00000067780	FBgn0037889	ortholog_many2many
ENSMUSG00000067780	FBgn0036072	ortholog_many2many
ENSMUSG00000067780	FBgn0032853	ortholog_many2many
ENSMUSG00000067780	FBgn0050488	ortholog_many2many
ENSMUSG00000067780	FBgn0036070	ortholog_many2many
ENSMUSG00000067780	FBgn0264297	ortholog_many2many
ENSMUSG00000067780	FBgn0264298	ortholog_many2many
ENSMUSG00000067780	FBgn0264299	ortholog_many2many
ENSMUSG00000067780	FBgn0051286	ortholog_many2many
ENSMUSG00000067780	FBgn0052313	ortholog_many2many
ENSMUSG00000067780	FBgn0038126	ortholog_many2many
ENSMUSG00000067780	FBgn0054002	ortholog_many2many
ENSMUSG00000033434	FBgn0039339	ortholog_one2one
ENSMUSG00000026563	FBgn0051866	ortholog_one2many
ENSMUSG00000026563	FBgn0051865	ortholog_one2many
ENSMUSG00000040061	FBgn0003416	ortholog_many2many
ENSMUSG00000040061	FBgn0004611	ortholog_many2many
ENSMUSG00000061981	FBgn0264078	ortholog_one2one
ENSMUSG00000029112	FBgn0024321	ortholog_many2many
ENSMUSG00000029112	FBgn0287186	ortholog_many2many
ENSMUSG00000029112	FBgn0040318	ortholog_many2many
ENSMUSG00000004642	FBgn0041186	ortholog_one2one
ENSMUSG00000020832	FBgn0038106	ortholog_one2one
ENSMUSG00000040035	FBgn0029088	ortholog_many2many
ENSMUSG00000040035	FBgn0262867	ortholog_many2many
ENSMUSG00000040035	FBgn0003892	ortholog_many2many
ENSMUSG00000053334	FBgn0263278	ortholog_one2one
ENSMUSG00000018974	FBgn0014024	ortholog_one2one
ENSMUSG00000017386	FBgn0026319	ortholog_one2one
ENSMUSG00000070810	FBgn0034887	ortholog_many2many
ENSMUSG00000070810	FBgn0033887	ortholog_many2many
ENSMUSG00000070810	FBgn0265052	ortholog_many2many
ENSMUSG00000094156	FBgn0034887	ortholog_many2many
ENSMUSG00000094156	FBgn0033887	ortholog_many2many
ENSMUSG00000094156	FBgn0265052	ortholog_many2many
ENSMUSG00000027332	FBgn0035911	ortholog_one2one
ENSMUSG00000004530	FBgn0265935	ortholog_many2many
ENSMUSG00000033585	FBgn0037481	ortholog_one2many
ENSMUSG00000056972	FBgn0037481	ortholog_one2many
ENSMUSG00000070527	FBgn0030577	ortholog_many2many
ENSMUSG00000070527	FBgn0030578	ortholog_many2many
ENSMUSG00000070527	FBgn0036809	ortholog_many2many
ENSMUSG00000070527	FBgn0029152	ortholog_many2many
ENSMUSG00000030590	FBgn0039385	ortholog_one2many
ENSMUSG00000027379	FBgn0031696	ortholog_many2many
ENSMUSG00000027379	FBgn0263855	ortholog_many2many
ENSMUSG00000037239	FBgn0000578	ortholog_many2many
ENSMUSG00000037239	FBgn0020767	ortholog_many2many
ENSMUSG00000041298	FBgn0040208	ortholog_many2many
ENSMUSG00000041298	FBgn0037375	ortholog_many2many
ENSMUSG00000041298	FBgn0031519	ortholog_many2many
ENSMUSG00000031493	FBgn0028544	ortholog_many2many
ENSMUSG00000031493	FBgn0032538	ortholog_many2many
ENSMUSG00000031493	FBgn0050101	ortholog_many2many
ENSMUSG00000031493	FBgn0034797	ortholog_many2many
ENSMUSG00000044122	FBgn0050503	ortholog_many2many
ENSMUSG00000044122	FBgn0033170	ortholog_many2many
ENSMUSG00000044122	FBgn0030013	ortholog_many2many
ENSMUSG00000044122	FBgn0250862	ortholog_many2many
ENSMUSG00000030591	FBgn0028693	ortholog_one2many
ENSMUSG00000030591	FBgn0036465	ortholog_one2many
ENSMUSG00000002052	FBgn0028982	ortholog_one2one
ENSMUSG00000027333	FBgn0036749	ortholog_many2many
ENSMUSG00000027333	FBgn0036750	ortholog_many2many
ENSMUSG00000027333	FBgn0035943	ortholog_many2many
ENSMUSG00000027333	FBgn0033584	ortholog_many2many
ENSMUSG00000027333	FBgn0037606	ortholog_many2many
ENSMUSG00000027333	FBgn0002036	ortholog_many2many
ENSMUSG00000010277	FBgn0035420	ortholog_one2one
ENSMUSG00000023452	FBgn0026576	ortholog_one2many
ENSMUSG00000046410	FBgn0017561	ortholog_many2many
ENSMUSG00000046410	FBgn0037690	ortholog_many2many
ENSMUSG00000046410	FBgn0038165	ortholog_many2many
ENSMUSG00000046410	FBgn0038621	ortholog_many2many
ENSMUSG00000046410	FBgn0259242	ortholog_many2many
ENSMUSG00000030588	FBgn0288631	ortholog_one2many
ENSMUSG00000027120	FBgn0063368	ortholog_one2many
ENSMUSG00000074227	FBgn0035833	ortholog_one2many
ENSMUSG00000017390	FBgn0000064	ortholog_many2many
ENSMUSG00000017390	FBgn0039425	ortholog_many2many
ENSMUSG00000037426	FBgn0035227	ortholog_one2one
ENSMUSG00000037166	FBgn0032297	ortholog_one2many
ENSMUSG00000027652	FBgn0085437	ortholog_one2one
ENSMUSG00000030584	FBgn0033015	ortholog_many2many
ENSMUSG00000030584	FBgn0030502	ortholog_many2many
ENSMUSG00000041958	FBgn0265190	ortholog_one2one
ENSMUSG00000002058	FBgn0025549	ortholog_one2many
ENSMUSG00000002057	FBgn0015396	ortholog_one2one
ENSMUSG00000057894	FBgn0260741	ortholog_many2many
ENSMUSG00000057894	FBgn0036522	ortholog_many2many
ENSMUSG00000057894	FBgn0024975	ortholog_many2many
ENSMUSG00000001095	FBgn0260466	ortholog_many2many
ENSMUSG00000001095	FBgn0032314	ortholog_many2many
ENSMUSG00000001095	FBgn0036816	ortholog_many2many
ENSMUSG00000001095	FBgn0064119	ortholog_many2many
ENSMUSG00000037771	FBgn0033911	ortholog_many2many
ENSMUSG00000037771	FBgn0030816	ortholog_many2many
ENSMUSG00000037771	FBgn0030817	ortholog_many2many
ENSMUSG00000037771	FBgn0285912	ortholog_many2many
ENSMUSG00000037771	FBgn0035300	ortholog_many2many
ENSMUSG00000037771	FBgn0036116	ortholog_many2many
ENSMUSG00000037771	FBgn0052079	ortholog_many2many
ENSMUSG00000037771	FBgn0052081	ortholog_many2many
ENSMUSG00000037771	FBgn0033572	ortholog_many2many
ENSMUSG00000037771	FBgn0032036	ortholog_many2many
ENSMUSG00000037761	FBgn0038576	ortholog_one2one
ENSMUSG00000039307	FBgn0028499	ortholog_one2one
ENSMUSG00000037754	FBgn0036801	ortholog_one2many
ENSMUSG00000074625	FBgn0039994	ortholog_many2many
ENSMUSG00000052833	FBgn0029512	ortholog_one2one
ENSMUSG00000005882	FBgn0035722	ortholog_one2one
ENSMUSG00000000056	FBgn0262115	ortholog_one2many
ENSMUSG00000018965	FBgn0004907	ortholog_one2many
ENSMUSG00000011034	FBgn0029950	ortholog_many2many
ENSMUSG00000011034	FBgn0250757	ortholog_many2many
ENSMUSG00000011034	FBgn0037895	ortholog_many2many
ENSMUSG00000011034	FBgn0039872	ortholog_many2many
ENSMUSG00000011034	FBgn0039873	ortholog_many2many
ENSMUSG00000011034	FBgn0017448	ortholog_many2many
ENSMUSG00000011034	FBgn0053124	ortholog_many2many
ENSMUSG00000011034	FBgn0051668	ortholog_many2many
ENSMUSG00000011034	FBgn0031998	ortholog_many2many
ENSMUSG00000011034	FBgn0051262	ortholog_many2many
ENSMUSG00000008036	FBgn0043012	ortholog_one2one
ENSMUSG00000038241	FBgn0039152	ortholog_one2many
ENSMUSG00000025173	FBgn0037648	ortholog_one2one
ENSMUSG00000048920	FBgn0034567	ortholog_one2one
ENSMUSG00000029131	FBgn0263106	ortholog_many2many
ENSMUSG00000029131	FBgn0031322	ortholog_many2many
ENSMUSG00000029131	FBgn0030207	ortholog_many2many
ENSMUSG00000029131	FBgn0038195	ortholog_many2many
ENSMUSG00000029131	FBgn0050156	ortholog_many2many
ENSMUSG00000051650	FBgn0000221	ortholog_many2many
ENSMUSG00000007739	FBgn0032444	ortholog_one2one
ENSMUSG00000041187	FBgn0038603	ortholog_one2many
ENSMUSG00000025747	FBgn0024920	ortholog_one2one
ENSMUSG00000003934	FBgn0040324	ortholog_one2many
ENSMUSG00000025745	FBgn0028479	ortholog_one2one
ENSMUSG00000005881	FBgn0036489	ortholog_one2one
ENSMUSG00000037573	FBgn0028397	ortholog_one2many
ENSMUSG00000044177	FBgn0035833	ortholog_one2many
ENSMUSG00000030400	FBgn0261850	ortholog_one2one
ENSMUSG00000020863	FBgn0029887	ortholog_one2one
ENSMUSG00000059447	FBgn0025352	ortholog_one2one
ENSMUSG00000013338	FBgn0266757	ortholog_one2many
ENSMUSG00000075703	FBgn0053116	ortholog_one2many
ENSMUSG00000075703	FBgn0031948	ortholog_one2many
ENSMUSG00000020865	FBgn0051793	ortholog_many2many
ENSMUSG00000020865	FBgn0038740	ortholog_many2many
ENSMUSG00000020865	FBgn0263316	ortholog_many2many
ENSMUSG00000020865	FBgn0032908	ortholog_many2many
ENSMUSG00000020865	FBgn0032026	ortholog_many2many
ENSMUSG00000020865	FBgn0051792	ortholog_many2many
ENSMUSG00000020865	FBgn0010549	ortholog_many2many
ENSMUSG00000020865	FBgn0034612	ortholog_many2many
ENSMUSG00000020865	FBgn0039645	ortholog_many2many
ENSMUSG00000020865	FBgn0039644	ortholog_many2many
ENSMUSG00000020865	FBgn0032456	ortholog_many2many
ENSMUSG00000002043	FBgn0266722	ortholog_one2many
ENSMUSG00000051403	FBgn0051635	ortholog_one2one
ENSMUSG00000061028	FBgn0039215	ortholog_one2one
ENSMUSG00000057816	FBgn0031430	ortholog_one2many
ENSMUSG00000057816	FBgn0031721	ortholog_one2many
ENSMUSG00000057816	FBgn0038122	ortholog_one2many
ENSMUSG00000057816	FBgn0031720	ortholog_one2many
ENSMUSG00000027618	FBgn0032393	ortholog_one2one
ENSMUSG00000002983	FBgn0011274	ortholog_many2many
ENSMUSG00000002983	FBgn0260632	ortholog_many2many
ENSMUSG00000002981	FBgn0031590	ortholog_one2one
ENSMUSG00000029616	FBgn0004003	ortholog_one2one
ENSMUSG00000002984	FBgn0016041	ortholog_many2many
ENSMUSG00000002984	FBgn0033074	ortholog_many2many
ENSMUSG00000025781	FBgn0020235	ortholog_one2one
ENSMUSG00000062300	FBgn0000636	ortholog_one2many
ENSMUSG00000037262	FBgn0024887	ortholog_one2one
ENSMUSG00000062438	FBgn0259984	ortholog_many2many
ENSMUSG00000062438	FBgn0259110	ortholog_many2many
ENSMUSG00000072647	FBgn0259984	ortholog_many2many
ENSMUSG00000072647	FBgn0259110	ortholog_many2many
ENSMUSG00000040525	FBgn0020224	ortholog_one2many
ENSMUSG00000029454	FBgn0013987	ortholog_one2many
ENSMUSG00000027014	FBgn0086707	ortholog_one2many
ENSMUSG00000049643	FBgn0032488	ortholog_one2one
ENSMUSG00000029455	FBgn0012036	ortholog_one2one
ENSMUSG00000034793	FBgn0031463	ortholog_one2many
ENSMUSG00000029458	FBgn0038686	ortholog_one2one
ENSMUSG00000030789	FBgn0286785	ortholog_many2many
ENSMUSG00000030789	FBgn0034880	ortholog_many2many
ENSMUSG00000030789	FBgn0034005	ortholog_many2many
ENSMUSG00000030789	FBgn0001250	ortholog_many2many
ENSMUSG00000035456	FBgn0035643	ortholog_one2many
ENSMUSG00000070369	FBgn0004456	ortholog_many2many
